Tr_Name,Park,Park_Tourism_Region,Last_Yr,This_Yr,Percent_Change
Outback Queensland,Abergowrie State Forest,All,28,73,160.7142857
Outback Queensland,Abergowrie State Forest,Townsville,28,73,160.7142857
Outback Queensland,Amamoor State Forest and Forest Reserve,All,86,219,154.6511628
Outback Queensland,Amamoor State Forest and Forest Reserve,Sunshine Coast,86,219,154.6511628
Outback Queensland,Auburn River National Park,All,46,15,-67.39130435
Outback Queensland,Auburn River National Park,Bundaberg,46,15,-67.39130435
Outback Queensland,Barakula State Forest,All,2,0,-100
Outback Queensland,Barakula State Forest,Darling Downs,2,0,-100
Outback Queensland,Beerburrum and Beerwah State Forests,All,35,47,34.28571429
Outback Queensland,Beerburrum and Beerwah State Forests,Sunshine Coast,35,47,34.28571429
Outback Queensland,Benarkin State Forest,All,49,22,-55.10204082
Outback Queensland,Benarkin State Forest,Darling Downs,49,22,-55.10204082
Outback Queensland,Blackbraes National Park,All,14,13,-7.142857143
Outback Queensland,Blackbraes National Park,Tropical North Queensland,14,13,-7.142857143
Outback Queensland,Blackdown Tableland National Park,All,"1,372","1,126",-17.93002915
Outback Queensland,Blackdown Tableland National Park,Central Queensland,"1,372","1,126",-17.93002915
Outback Queensland,Bladensburg National Park,All,39,51,30.76923077
Outback Queensland,Bladensburg National Park,Outback,39,51,30.76923077
Outback Queensland,Boodjamulla (Lawn Hill) National Park,All,275,3,-98.90909091
Outback Queensland,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,275,3,-98.90909091
Outback Queensland,Bowling Green Bay National Park,All,2,4,100
Outback Queensland,Bowling Green Bay National Park,Townsville,2,4,100
Outback Queensland,Bribie Island Recreation Area,All,139,171,23.02158273
Outback Queensland,Bribie Island Recreation Area,Brisbane,139,171,23.02158273
Outback Queensland,Brooyar State Forest,All,14,25,78.57142857
Outback Queensland,Brooyar State Forest,"Launceston, Tamar and the North",14,25,78.57142857
Outback Queensland,Bulburin National Park,All,215,81,-62.3255814
Outback Queensland,Bulburin National Park,Central Queensland,215,81,-62.3255814
Outback Queensland,Bunya Mountains National Park,All,267,170,-36.32958801
Outback Queensland,Bunya Mountains National Park,Darling Downs,267,170,-36.32958801
Outback Queensland,Burrum Coast National Park,All,"1,053",859,-18.42355176
Outback Queensland,Burrum Coast National Park,Fraser Coast,"1,053",859,-18.42355176
Outback Queensland,Byfield Conservation Park,All,337,327,-2.96735905
Outback Queensland,Byfield Conservation Park,Central Queensland,337,327,-2.96735905
Outback Queensland,Byfield National Park,All,"1,114",685,-38.50987433
Outback Queensland,Byfield National Park,Central Queensland,"1,114",685,-38.50987433
Outback Queensland,Byfield State Forest,All,"3,110","2,628",-15.49839228
Outback Queensland,Byfield State Forest,Central Queensland,"3,110","2,628",-15.49839228
Outback Queensland,Canyon Resources Reserve,All,2,4,100
Outback Queensland,Canyon Resources Reserve,Tropical North Queensland,2,4,100
Outback Queensland,Cape Hillsborough National Park,All,224,93,-58.48214286
Outback Queensland,Cape Hillsborough National Park,Mackay,224,93,-58.48214286
Outback Queensland,Cape Melville National Park (CYPAL),All,215,407,89.30232558
Outback Queensland,Cape Melville National Park (CYPAL),Tropical North Queensland,215,407,89.30232558
Outback Queensland,Cape Palmerston National Park,All,382,383,0.261780105
Outback Queensland,Cape Palmerston National Park,Mackay,382,383,0.261780105
Outback Queensland,Capricornia Cays National Park,All,"1,832","1,337",-27.01965066
Outback Queensland,Capricornia Cays National Park,Central Queensland,"1,832","1,337",-27.01965066
Outback Queensland,Carnarvon Great Walk,All,192,36,-81.25
Outback Queensland,Carnarvon Great Walk,Central Queensland,192,36,-81.25
Outback Queensland,Carnarvon National Park,All,474,381,-19.62025316
Outback Queensland,Carnarvon National Park,Central Queensland,474,381,-19.62025316
Outback Queensland,Castle Tower National Park,All,4,0,-100
Outback Queensland,Castle Tower National Park,Central Queensland,4,0,-100
Outback Queensland,Cathu State Forest,All,12,0,-100
Outback Queensland,Cathu State Forest,Mackay,12,0,-100
Outback Queensland,Charon Point Conservation Park,All,60,100,66.66666667
Outback Queensland,Charon Point Conservation Park,Central Queensland,60,100,66.66666667
Outback Queensland,Conondale National Park,All,118,112,-5.084745763
Outback Queensland,Conondale National Park,Sunshine Coast,118,112,-5.084745763
Outback Queensland,Conondale Range Great Walk,All,12,0,-100
Outback Queensland,Conondale Range Great Walk,Sunshine Coast,12,0,-100
Outback Queensland,Conway Circuit,All,4,0,-100
Outback Queensland,Conway Circuit,Whitsundays,4,0,-100
Outback Queensland,Conway National Park,All,0,2,100
Outback Queensland,Conway National Park,Whitsundays,0,2,100
Outback Queensland,Cooloola Great Walk,All,13,8,-38.46153846
Outback Queensland,Cooloola Great Walk,Sunshine Coast,13,8,-38.46153846
Outback Queensland,Cooloola Recreation Area,All,865,552,-36.1849711
Outback Queensland,Cooloola Recreation Area,Sunshine Coast,865,552,-36.1849711
Outback Queensland,Crediton State Forest,All,107,66,-38.31775701
Outback Queensland,Crediton State Forest,Mackay,107,66,-38.31775701
Outback Queensland,Crows Nest National Park,All,115,16,-86.08695652
Outback Queensland,Crows Nest National Park,Darling Downs,115,16,-86.08695652
Outback Queensland,Culgoa Floodplain National Park,All,0,2,100
Outback Queensland,Culgoa Floodplain National Park,Outback,0,2,100
Outback Queensland,Currawinya National Park,All,71,28,-60.56338028
Outback Queensland,Currawinya National Park,Outback,71,28,-60.56338028
Outback Queensland,Curtis Island National Park and Conservation Park,All,"1,077",909,-15.59888579
Outback Queensland,Curtis Island National Park and Conservation Park,Central Queensland,"1,077",909,-15.59888579
Outback Queensland,D'Aguilar National Park,All,35,20,-42.85714286
Outback Queensland,D'Aguilar National Park,Brisbane,35,20,-42.85714286
Outback Queensland,Daintree National Park,All,71,0,-100
Outback Queensland,Daintree National Park,Tropical North Queensland,71,0,-100
Outback Queensland,Daintree National Park (CYPAL),All,8,51,537.5
Outback Queensland,Daintree National Park (CYPAL),Tropical North Queensland,8,51,537.5
Outback Queensland,Dalrymple National Park,All,8,0,-100
Outback Queensland,Dalrymple National Park,Townsville,8,0,-100
Outback Queensland,Danbulla National Park,All,288,216,-25
Outback Queensland,Danbulla National Park,Tropical North Queensland,288,216,-25
Outback Queensland,Davies Creek National Park,All,22,8,-63.63636364
Outback Queensland,Davies Creek National Park,Tropical North Queensland,22,8,-63.63636364
Outback Queensland,Deepwater National Park,All,"1,131","1,245",10.0795756
Outback Queensland,Deepwater National Park,Central Queensland,"1,131","1,245",10.0795756
Outback Queensland,Diamantina National Park,All,14,72,414.2857143
Outback Queensland,Diamantina National Park,Outback,14,72,414.2857143
Outback Queensland,Dinden National Park,All,16,9,-43.75
Outback Queensland,Dinden National Park,Tropical North Queensland,16,9,-43.75
Outback Queensland,Eungella National Park,All,223,201,-9.865470852
Outback Queensland,Eungella National Park,Mackay,223,201,-9.865470852
Outback Queensland,Eurimbula National Park,All,"2,670","2,708",1.423220974
Outback Queensland,Eurimbula National Park,Central Queensland,"2,670","2,708",1.423220974
Outback Queensland,Expedition National Park,All,90,67,-25.55555556
Outback Queensland,Expedition National Park,Central Queensland,90,67,-25.55555556
Outback Queensland,Family Islands National Park,All,0,7,100
Outback Queensland,Family Islands National Park,Tropical North Queensland,0,7,100
Outback Queensland,Forest Den National Park,All,18,22,22.22222222
Outback Queensland,Forest Den National Park,Outback,18,22,22.22222222
Outback Queensland,Girramay National Park,All,151,77,-49.00662252
Outback Queensland,Girramay National Park,Tropical North Queensland,151,77,-49.00662252
Outback Queensland,Girraween National Park,All,134,131,-2.23880597
Outback Queensland,Girraween National Park,Darling Downs,134,131,-2.23880597
Outback Queensland,Girringun National Park,All,56,60,7.142857143
Outback Queensland,Girringun National Park,Tropical North Queensland,56,60,7.142857143
Outback Queensland,Glen Rock State Forest,All,8,0,-100
Outback Queensland,Glen Rock State Forest,Brisbane,8,0,-100
Outback Queensland,Gold Coast Hinterland Great Walk,All,4,5,25
Outback Queensland,Gold Coast Hinterland Great Walk,Gold Coast,4,5,25
Outback Queensland,Goodedulla National Park,All,21,14,-33.33333333
Outback Queensland,Goodedulla National Park,Central Queensland,21,14,-33.33333333
Outback Queensland,Goold Island National Park,All,0,3,100
Outback Queensland,Goold Island National Park,Tropical North Queensland,0,3,100
Outback Queensland,Heathlands Resources Reserve,All,65,19,-70.76923077
Outback Queensland,Heathlands Resources Reserve,Tropical North Queensland,65,19,-70.76923077
Outback Queensland,Hell Hole Gorge National Park,All,14,19,35.71428571
Outback Queensland,Hell Hole Gorge National Park,Outback,14,19,35.71428571
Outback Queensland,Hinchinbrook Island National Park,All,7,2,-71.42857143
Outback Queensland,Hinchinbrook Island National Park,Tropical North Queensland,7,2,-71.42857143
Outback Queensland,"Hinchinbrook Island NP, Thorsborne Trail",All,235,36,-84.68085106
Outback Queensland,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,235,36,-84.68085106
Outback Queensland,Homevale National Park,All,1,0,-100
Outback Queensland,Homevale National Park,Mackay,1,0,-100
Outback Queensland,Idalia National Park,All,8,14,75
Outback Queensland,Idalia National Park,Outback,8,14,75
Outback Queensland,Imbil State Forest,All,103,121,17.47572816
Outback Queensland,Imbil State Forest,"Launceston, Tamar and the North",103,121,17.47572816
Outback Queensland,Inskip Peninsula Recreation Area,All,"1,044","1,402",34.29118774
Outback Queensland,Inskip Peninsula Recreation Area,Sunshine Coast,"1,044","1,402",34.29118774
Outback Queensland,Isla Gorge National Park,All,79,63,-20.25316456
Outback Queensland,Isla Gorge National Park,Central Queensland,79,63,-20.25316456
Outback Queensland,Jardine River National Park,All,260,207,-20.38461538
Outback Queensland,Jardine River National Park,Tropical North Queensland,260,207,-20.38461538
Outback Queensland,Jimna State Forest,All,3,36,1100
Outback Queensland,Jimna State Forest,"Launceston, Tamar and the North",3,36,1100
Outback Queensland,K'gari (Fraser Island) Great Walk,All,13,82,530.7692308
Outback Queensland,K'gari (Fraser Island) Great Walk,Fraser Coast,13,82,530.7692308
Outback Queensland,K'gari (Fraser Island) Recreation Area,All,"4,642","4,225",-8.983196898
Outback Queensland,K'gari (Fraser Island) Recreation Area,Fraser Coast,"4,642","4,225",-8.983196898
Outback Queensland,Kalpowar State Forest,All,415,420,1.204819277
Outback Queensland,Kalpowar State Forest,Bundaberg,415,420,1.204819277
Outback Queensland,Keppel Bay Islands National Park,All,528,450,-14.77272727
Outback Queensland,Keppel Bay Islands National Park,Central Queensland,528,450,-14.77272727
Outback Queensland,Koombooloomba National Park and Conservation Park,All,2,5,150
Outback Queensland,Koombooloomba National Park and Conservation Park,Tropical North Queensland,2,5,150
Outback Queensland,Kroombit Tops National Park,All,"1,042",914,-12.2840691
Outback Queensland,Kroombit Tops National Park,Central Queensland,"1,042",914,-12.2840691
Outback Queensland,Kutini-Payamu (Iron Range) National Park (CYPAL),All,372,104,-72.04301075
Outback Queensland,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,372,104,-72.04301075
Outback Queensland,Lake Murphy Conservation Park,All,6,6,0
Outback Queensland,Lake Murphy Conservation Park,Central Queensland,6,6,0
Outback Queensland,Lamington National Park,All,2,7,250
Outback Queensland,Lamington National Park,Gold Coast,2,7,250
Outback Queensland,Lochern National Park,All,2,3,50
Outback Queensland,Lochern National Park,Outback,2,3,50
Outback Queensland,Main Range Conservation Park,All,0,28,100
Outback Queensland,Main Range Conservation Park,Queensland Country,0,28,100
Outback Queensland,Main Range National Park,All,33,32,-3.03030303
Outback Queensland,Main Range National Park,Brisbane,33,32,-3.03030303
Outback Queensland,"Main Range NP, Scenic Rim Trail",All,54,0,-100
Outback Queensland,"Main Range NP, Scenic Rim Trail",Brisbane,54,0,-100
Outback Queensland,Mariala National Park,All,18,7,-61.11111111
Outback Queensland,Mariala National Park,Outback,18,7,-61.11111111
Outback Queensland,Mia Mia State Forest,All,3,6,100
Outback Queensland,Mia Mia State Forest,Mackay,3,6,100
Outback Queensland,Misty Mountains Wilderness Tracks,All,8,0,-100
Outback Queensland,Misty Mountains Wilderness Tracks,Tropical North Queensland,8,0,-100
Outback Queensland,Molle Islands National Park,All,8,0,-100
Outback Queensland,Molle Islands National Park,Whitsundays,8,0,-100
Outback Queensland,Moogerah Peaks National Park,All,8,5,-37.5
Outback Queensland,Moogerah Peaks National Park,Brisbane,8,5,-37.5
Outback Queensland,Moorrinya National Park,All,6,12,100
Outback Queensland,Moorrinya National Park,Outback,6,12,100
Outback Queensland,Mount Barney National Park,All,12,8,-33.33333333
Outback Queensland,Mount Barney National Park,Gold Coast,12,8,-33.33333333
Outback Queensland,Mount Walsh National Park,All,9,14,55.55555556
Outback Queensland,Mount Walsh National Park,Bundaberg,9,14,55.55555556
Outback Queensland,Mouth of Baffle Creek Conservation Park,All,111,65,-41.44144144
Outback Queensland,Mouth of Baffle Creek Conservation Park,Central Queensland,111,65,-41.44144144
Outback Queensland,Munga-Thirri National Park,All,39,13,-66.66666667
Outback Queensland,Munga-Thirri National Park,Outback,39,13,-66.66666667
Outback Queensland,Newry Islands National Park,All,0,4,100
Outback Queensland,Newry Islands National Park,Mackay,0,4,100
Outback Queensland,Ngalba Bulal National Park,All,0,4,100
Outback Queensland,Ngalba Bulal National Park,Tropical North Queensland,0,4,100
Outback Queensland,Nuga Nuga National Park,All,87,79,-9.195402299
Outback Queensland,Nuga Nuga National Park,Central Queensland,87,79,-9.195402299
Outback Queensland,Palmer Goldfield Resources Reserve,All,24,2,-91.66666667
Outback Queensland,Palmer Goldfield Resources Reserve,Tropical North Queensland,24,2,-91.66666667
Outback Queensland,Paluma Range National Park,All,250,159,-36.4
Outback Queensland,Paluma Range National Park,Townsville,250,159,-36.4
Outback Queensland,Porcupine Gorge National Park,All,188,203,7.978723404
Outback Queensland,Porcupine Gorge National Park,Outback,188,203,7.978723404
Outback Queensland,Rinyirru (Lakefield) National Park (CYPAL),All,135,190,40.74074074
Outback Queensland,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,135,190,40.74074074
Outback Queensland,Rungulla National Park,All,0,2,100
Outback Queensland,Rungulla National Park,Tropical North Queensland,0,2,100
Outback Queensland,Russell River National Park,All,19,15,-21.05263158
Outback Queensland,Russell River National Park,Tropical North Queensland,19,15,-21.05263158
Outback Queensland,Shoalwater Bay Conservation Park,All,0,3,100
Outback Queensland,Shoalwater Bay Conservation Park,Brisbane,0,3,100
Outback Queensland,Speewah Conservation Park,All,68,30,-55.88235294
Outback Queensland,Speewah Conservation Park,Tropical North Queensland,68,30,-55.88235294
Outback Queensland,Springbrook National Park,All,29,35,20.68965517
Outback Queensland,Springbrook National Park,Gold Coast,29,35,20.68965517
Outback Queensland,Sundown National Park,All,16,34,112.5
Outback Queensland,Sundown National Park,Darling Downs,16,34,112.5
Outback Queensland,Sunshine Coast Hinterland Great Walk,All,49,21,-57.14285714
Outback Queensland,Sunshine Coast Hinterland Great Walk,Sunshine Coast,49,21,-57.14285714
Outback Queensland,Teerk Roo Ra National Park,All,9,3,-66.66666667
Outback Queensland,Teerk Roo Ra National Park,Brisbane,9,3,-66.66666667
Outback Queensland,Thrushton National Park,All,2,0,-100
Outback Queensland,Thrushton National Park,Darling Downs,2,0,-100
Outback Queensland,Tolderodden Conservation Park,All,17,31,82.35294118
Outback Queensland,Tolderodden Conservation Park,Bundaberg,17,31,82.35294118
Outback Queensland,Total,All,"29,409","25,447",-13.47206637
Outback Queensland,Total,Brisbane,286,234,-18.18181818
Outback Queensland,Total,Bundaberg,487,480,-1.437371663
Outback Queensland,Total,Central Queensland,"15,571","13,221",-15.0921585
Outback Queensland,Total,Darling Downs,585,373,-36.23931624
Outback Queensland,Total,Fraser Coast,"5,900","5,451",-7.610169492
Outback Queensland,Total,Gold Coast,47,55,17.0212766
Outback Queensland,Total,"Launceston, Tamar and the North",120,182,51.66666667
Outback Queensland,Total,Mackay,952,753,-20.90336134
Outback Queensland,Total,Outback,429,456,6.293706294
Outback Queensland,Total,Queensland Country,0,28,100
Outback Queensland,Total,Sunshine Coast,"2,222","2,361",6.255625563
Outback Queensland,Total,Townsville,304,240,-21.05263158
Outback Queensland,Total,Tropical North Queensland,"2,412","1,555",-35.53067993
Outback Queensland,Total,Whitsundays,94,58,-38.29787234
Outback Queensland,Tuan State Forest,All,154,242,57.14285714
Outback Queensland,Tuan State Forest,Fraser Coast,154,242,57.14285714
Outback Queensland,Tully Gorge National Park,All,35,34,-2.857142857
Outback Queensland,Tully Gorge National Park,Tropical North Queensland,35,34,-2.857142857
Outback Queensland,Welford National Park,All,12,10,-16.66666667
Outback Queensland,Welford National Park,Outback,12,10,-16.66666667
Outback Queensland,White Mountains National Park,All,16,4,-75
Outback Queensland,White Mountains National Park,Townsville,16,4,-75
Outback Queensland,Whitsunday Islands National Park,All,82,56,-31.70731707
Outback Queensland,Whitsunday Islands National Park,Whitsundays,82,56,-31.70731707
Outback Queensland,Wild Cattle Island National Park,All,19,0,-100
Outback Queensland,Wild Cattle Island National Park,Central Queensland,19,0,-100
Outback Queensland,Wongi State Forest,All,38,43,13.15789474
Outback Queensland,Wongi State Forest,Fraser Coast,38,43,13.15789474
Outback Queensland,Wooroonooran National Park,All,64,33,-48.4375
Outback Queensland,Wooroonooran National Park,Tropical North Queensland,64,33,-48.4375
Outback Queensland,"Wooroonooran NP, Bartle Frere trail",All,0,14,100
Outback Queensland,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,0,14,100
Peninsula,Abergowrie State Forest,All,7,8,14.28571429
Peninsula,Abergowrie State Forest,Townsville,7,8,14.28571429
Peninsula,Amamoor State Forest and Forest Reserve,All,11,26,136.3636364
Peninsula,Amamoor State Forest and Forest Reserve,Sunshine Coast,11,26,136.3636364
Peninsula,Auburn River National Park,All,1,0,-100
Peninsula,Auburn River National Park,Bundaberg,1,0,-100
Peninsula,Barakula State Forest,All,0,1,100
Peninsula,Barakula State Forest,Darling Downs,0,1,100
Peninsula,Beerburrum and Beerwah State Forests,All,61,49,-19.67213115
Peninsula,Beerburrum and Beerwah State Forests,Sunshine Coast,61,49,-19.67213115
Peninsula,Benarkin State Forest,All,6,0,-100
Peninsula,Benarkin State Forest,Darling Downs,6,0,-100
Peninsula,Blackbraes National Park,All,2,6,200
Peninsula,Blackbraes National Park,Tropical North Queensland,2,6,200
Peninsula,Blackdown Tableland National Park,All,38,18,-52.63157895
Peninsula,Blackdown Tableland National Park,Central Queensland,38,18,-52.63157895
Peninsula,Bladensburg National Park,All,15,23,53.33333333
Peninsula,Bladensburg National Park,Outback,15,23,53.33333333
Peninsula,Boodjamulla (Lawn Hill) National Park,All,203,24,-88.1773399
Peninsula,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,203,24,-88.1773399
Peninsula,Bowling Green Bay National Park,All,3,0,-100
Peninsula,Bowling Green Bay National Park,Townsville,3,0,-100
Peninsula,Bribie Island Recreation Area,All,31,49,58.06451613
Peninsula,Bribie Island Recreation Area,Brisbane,31,49,58.06451613
Peninsula,Brooyar State Forest,All,20,9,-55
Peninsula,Brooyar State Forest,"Launceston, Tamar and the North",20,9,-55
Peninsula,Bunya Mountains National Park,All,40,14,-65
Peninsula,Bunya Mountains National Park,Darling Downs,40,14,-65
Peninsula,Burrum Coast National Park,All,22,33,50
Peninsula,Burrum Coast National Park,Fraser Coast,22,33,50
Peninsula,Byfield Conservation Park,All,4,1,-75
Peninsula,Byfield Conservation Park,Central Queensland,4,1,-75
Peninsula,Byfield National Park,All,2,0,-100
Peninsula,Byfield National Park,Central Queensland,2,0,-100
Peninsula,Byfield State Forest,All,113,65,-42.47787611
Peninsula,Byfield State Forest,Central Queensland,113,65,-42.47787611
Peninsula,Cape Hillsborough National Park,All,33,31,-6.060606061
Peninsula,Cape Hillsborough National Park,Mackay,33,31,-6.060606061
Peninsula,Cape Palmerston National Park,All,4,5,25
Peninsula,Cape Palmerston National Park,Mackay,4,5,25
Peninsula,Capricornia Cays National Park,All,495,28,-94.34343434
Peninsula,Capricornia Cays National Park,Central Queensland,495,28,-94.34343434
Peninsula,Carnarvon Great Walk,All,10,0,-100
Peninsula,Carnarvon Great Walk,Central Queensland,10,0,-100
Peninsula,Carnarvon National Park,All,40,25,-37.5
Peninsula,Carnarvon National Park,Central Queensland,40,25,-37.5
Peninsula,Cathu State Forest,All,6,1,-83.33333333
Peninsula,Cathu State Forest,Mackay,6,1,-83.33333333
Peninsula,Conondale National Park,All,6,14,133.3333333
Peninsula,Conondale National Park,Sunshine Coast,6,14,133.3333333
Peninsula,Cooloola Great Walk,All,10,0,-100
Peninsula,Cooloola Great Walk,Sunshine Coast,10,0,-100
Peninsula,Cooloola Recreation Area,All,219,215,-1.826484018
Peninsula,Cooloola Recreation Area,Sunshine Coast,219,215,-1.826484018
Peninsula,Crediton State Forest,All,6,8,33.33333333
Peninsula,Crediton State Forest,Mackay,6,8,33.33333333
Peninsula,Crows Nest National Park,All,13,0,-100
Peninsula,Crows Nest National Park,Darling Downs,13,0,-100
Peninsula,Currawinya National Park,All,20,34,70
Peninsula,Currawinya National Park,Outback,20,34,70
Peninsula,Curtis Island National Park and Conservation Park,All,4,0,-100
Peninsula,Curtis Island National Park and Conservation Park,Central Queensland,4,0,-100
Peninsula,D'Aguilar National Park,All,1,1,0
Peninsula,D'Aguilar National Park,Brisbane,1,1,0
Peninsula,Daintree National Park,All,57,0,-100
Peninsula,Daintree National Park,Tropical North Queensland,57,0,-100
Peninsula,Daintree National Park (CYPAL),All,0,40,100
Peninsula,Daintree National Park (CYPAL),Tropical North Queensland,0,40,100
Peninsula,Dalrymple National Park,All,0,2,100
Peninsula,Dalrymple National Park,Townsville,0,2,100
Peninsula,Danbulla National Park,All,140,112,-20
Peninsula,Danbulla National Park,Tropical North Queensland,140,112,-20
Peninsula,Davies Creek National Park,All,6,2,-66.66666667
Peninsula,Davies Creek National Park,Tropical North Queensland,6,2,-66.66666667
Peninsula,Deepwater National Park,All,132,35,-73.48484848
Peninsula,Deepwater National Park,Central Queensland,132,35,-73.48484848
Peninsula,Diamantina National Park,All,18,3,-83.33333333
Peninsula,Diamantina National Park,Outback,18,3,-83.33333333
Peninsula,Dinden National Park,All,2,13,550
Peninsula,Dinden National Park,Tropical North Queensland,2,13,550
Peninsula,Eungella National Park,All,39,20,-48.71794872
Peninsula,Eungella National Park,Mackay,39,20,-48.71794872
Peninsula,Eurimbula National Park,All,79,24,-69.62025316
Peninsula,Eurimbula National Park,Central Queensland,79,24,-69.62025316
Peninsula,Expedition National Park,All,7,10,42.85714286
Peninsula,Expedition National Park,Central Queensland,7,10,42.85714286
Peninsula,Forest Den National Park,All,4,0,-100
Peninsula,Forest Den National Park,Outback,4,0,-100
Peninsula,Girramay National Park,All,57,36,-36.84210526
Peninsula,Girramay National Park,Tropical North Queensland,57,36,-36.84210526
Peninsula,Girraween National Park,All,30,48,60
Peninsula,Girraween National Park,Darling Downs,30,48,60
Peninsula,Girringun National Park,All,13,23,76.92307692
Peninsula,Girringun National Park,Tropical North Queensland,13,23,76.92307692
Peninsula,Glen Rock State Forest,All,7,0,-100
Peninsula,Glen Rock State Forest,Brisbane,7,0,-100
Peninsula,Gold Coast Hinterland Great Walk,All,2,3,50
Peninsula,Gold Coast Hinterland Great Walk,Gold Coast,2,3,50
Peninsula,Heathlands Resources Reserve,All,0,9,100
Peninsula,Heathlands Resources Reserve,Tropical North Queensland,0,9,100
Peninsula,Hinchinbrook Island National Park,All,12,0,-100
Peninsula,Hinchinbrook Island National Park,Tropical North Queensland,12,0,-100
Peninsula,"Hinchinbrook Island NP, Thorsborne Trail",All,32,36,12.5
Peninsula,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,32,36,12.5
Peninsula,Homevale National Park,All,0,4,100
Peninsula,Homevale National Park,Mackay,0,4,100
Peninsula,Idalia National Park,All,9,4,-55.55555556
Peninsula,Idalia National Park,Outback,9,4,-55.55555556
Peninsula,Imbil State Forest,All,24,31,29.16666667
Peninsula,Imbil State Forest,"Launceston, Tamar and the North",24,31,29.16666667
Peninsula,Inskip Peninsula Recreation Area,All,472,622,31.77966102
Peninsula,Inskip Peninsula Recreation Area,Sunshine Coast,472,622,31.77966102
Peninsula,Isla Gorge National Park,All,28,4,-85.71428571
Peninsula,Isla Gorge National Park,Central Queensland,28,4,-85.71428571
Peninsula,Jardine River National Park,All,91,59,-35.16483516
Peninsula,Jardine River National Park,Tropical North Queensland,91,59,-35.16483516
Peninsula,Jimna State Forest,All,5,0,-100
Peninsula,Jimna State Forest,"Launceston, Tamar and the North",5,0,-100
Peninsula,K'gari (Fraser Island) Great Walk,All,10,18,80
Peninsula,K'gari (Fraser Island) Great Walk,Fraser Coast,10,18,80
Peninsula,K'gari (Fraser Island) Recreation Area,All,"1,653","1,780",7.683000605
Peninsula,K'gari (Fraser Island) Recreation Area,Fraser Coast,"1,653","1,780",7.683000605
Peninsula,Keppel Bay Islands National Park,All,8,50,525
Peninsula,Keppel Bay Islands National Park,Central Queensland,8,50,525
Peninsula,Koombooloomba National Park and Conservation Park,All,0,2,100
Peninsula,Koombooloomba National Park and Conservation Park,Tropical North Queensland,0,2,100
Peninsula,Kroombit Tops National Park,All,6,0,-100
Peninsula,Kroombit Tops National Park,Central Queensland,6,0,-100
Peninsula,Kutini-Payamu (Iron Range) National Park (CYPAL),All,106,124,16.98113208
Peninsula,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,106,124,16.98113208
Peninsula,Lake Murphy Conservation Park,All,1,0,-100
Peninsula,Lake Murphy Conservation Park,Central Queensland,1,0,-100
Peninsula,Main Range Conservation Park,All,0,2,100
Peninsula,Main Range Conservation Park,Queensland Country,0,2,100
Peninsula,Main Range National Park,All,5,54,980
Peninsula,Main Range National Park,Brisbane,5,54,980
Peninsula,Moogerah Peaks National Park,All,2,2,0
Peninsula,Moogerah Peaks National Park,Brisbane,2,2,0
Peninsula,Moorrinya National Park,All,9,3,-66.66666667
Peninsula,Moorrinya National Park,Outback,9,3,-66.66666667
Peninsula,Mouth of Baffle Creek Conservation Park,All,0,7,100
Peninsula,Mouth of Baffle Creek Conservation Park,Central Queensland,0,7,100
Peninsula,Munga-Thirri National Park,All,0,3,100
Peninsula,Munga-Thirri National Park,Outback,0,3,100
Peninsula,Nuga Nuga National Park,All,8,2,-75
Peninsula,Nuga Nuga National Park,Central Queensland,8,2,-75
Peninsula,Palmer Goldfield Resources Reserve,All,0,2,100
Peninsula,Palmer Goldfield Resources Reserve,Tropical North Queensland,0,2,100
Peninsula,Paluma Range National Park,All,172,117,-31.97674419
Peninsula,Paluma Range National Park,Townsville,172,117,-31.97674419
Peninsula,Porcupine Gorge National Park,All,75,82,9.333333333
Peninsula,Porcupine Gorge National Park,Outback,75,82,9.333333333
Peninsula,Rinyirru (Lakefield) National Park (CYPAL),All,88,48,-45.45454545
Peninsula,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,88,48,-45.45454545
Peninsula,Russell River National Park,All,2,17,750
Peninsula,Russell River National Park,Tropical North Queensland,2,17,750
Peninsula,Speewah Conservation Park,All,5,15,200
Peninsula,Speewah Conservation Park,Tropical North Queensland,5,15,200
Peninsula,Springbrook National Park,All,39,24,-38.46153846
Peninsula,Springbrook National Park,Gold Coast,39,24,-38.46153846
Peninsula,Sundown National Park,All,0,1,100
Peninsula,Sundown National Park,Darling Downs,0,1,100
Peninsula,Thrushton National Park,All,2,0,-100
Peninsula,Thrushton National Park,Darling Downs,2,0,-100
Peninsula,Tolderodden Conservation Park,All,2,0,-100
Peninsula,Tolderodden Conservation Park,Bundaberg,2,0,-100
Peninsula,Total,All,"5,230","4,321",-17.38049713
Peninsula,Total,Brisbane,46,106,130.4347826
Peninsula,Total,Bundaberg,3,0,-100
Peninsula,Total,Central Queensland,975,269,-72.41025641
